p,file,scenes,codec,frames_ts,BVP,fold
36,/p036/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p036/R4/frames_timestamp.csv,/p036/R4/BVP.csv,2
36,/p036/R4/video_ZIP_H264.mp4,R4,H264,/p036/R4/frames_timestamp.csv,/p036/R4/BVP.csv,2
36,/p036/R4/video_ZIP_MJPG.avi,R4,MJPG,/p036/R4/frames_timestamp.csv,/p036/R4/BVP.csv,2
36,/p036/T1/video_ZIP_H264.mp4,T1,H264,/p036/T1/frames_timestamp.csv,/p036/T1/BVP.csv,2
36,/p036/T1/video_ZIP_MJPG.avi,T1,MJPG,/p036/T1/frames_timestamp.csv,/p036/T1/BVP.csv,2
36,/p036/T2/video_ZIP_H264.mp4,T2,H264,/p036/T2/frames_timestamp.csv,/p036/T2/BVP.csv,2
36,/p036/T2/video_ZIP_MJPG.avi,T2,MJPG,/p036/T2/frames_timestamp.csv,/p036/T2/BVP.csv,2
36,/p036/T3/video_ZIP_H264.mp4,T3,H264,/p036/T3/frames_timestamp.csv,/p036/T3/BVP.csv,2
36,/p036/T3/video_ZIP_MJPG.avi,T3,MJPG,/p036/T3/frames_timestamp.csv,/p036/T3/BVP.csv,2
37,/p037/E1/video_ZIP_H264.mp4,E1,H264,/p037/E1/frames_timestamp.csv,/p037/E1/BVP.csv,4
37,/p037/E1/video_ZIP_MJPG.avi,E1,MJPG,/p037/E1/frames_timestamp.csv,/p037/E1/BVP.csv,4
37,/p037/E2/video_ZIP_H264.mp4,E2,H264,/p037/E2/frames_timestamp.csv,/p037/E2/BVP.csv,4
37,/p037/E2/video_ZIP_MJPG.avi,E2,MJPG,/p037/E2/frames_timestamp.csv,/p037/E2/BVP.csv,4
37,/p037/E3/video_ZIP_H264.mp4,E3,H264,/p037/E3/frames_timestamp.csv,/p037/E3/BVP.csv,4
37,/p037/E3/video_ZIP_MJPG.avi,E3,MJPG,/p037/E3/frames_timestamp.csv,/p037/E3/BVP.csv,4
37,/p037/E4/video_ZIP_H264.mp4,E4,H264,/p037/E4/frames_timestamp.csv,/p037/E4/BVP.csv,4
37,/p037/E4/video_ZIP_MJPG.avi,E4,MJPG,/p037/E4/frames_timestamp.csv,/p037/E4/BVP.csv,4
37,/p037/E5/video_ZIP_H264.mp4,E5,H264,/p037/E5/frames_timestamp.csv,/p037/E5/BVP.csv,4
37,/p037/E5/video_ZIP_MJPG.avi,E5,MJPG,/p037/E5/frames_timestamp.csv,/p037/E5/BVP.csv,4
37,/p037/E6/video_ZIP_H264.mp4,E6,H264,/p037/E6/frames_timestamp.csv,/p037/E6/BVP.csv,4
37,/p037/E6/video_ZIP_MJPG.avi,E6,MJPG,/p037/E6/frames_timestamp.csv,/p037/E6/BVP.csv,4
37,/p037/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p037/R1/frames_timestamp.csv,/p037/R1/BVP.csv,4
37,/p037/R1/video_ZIP_H264.mp4,R1,H264,/p037/R1/frames_timestamp.csv,/p037/R1/BVP.csv,4
37,/p037/R1/video_ZIP_MJPG.avi,R1,MJPG,/p037/R1/frames_timestamp.csv,/p037/R1/BVP.csv,4
37,/p037/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p037/R2/frames_timestamp.csv,/p037/R2/BVP.csv,4
37,/p037/R2/video_ZIP_H264.mp4,R2,H264,/p037/R2/frames_timestamp.csv,/p037/R2/BVP.csv,4
37,/p037/R2/video_ZIP_MJPG.avi,R2,MJPG,/p037/R2/frames_timestamp.csv,/p037/R2/BVP.csv,4
37,/p037/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p037/R3/frames_timestamp.csv,/p037/R3/BVP.csv,4
37,/p037/R3/video_ZIP_H264.mp4,R3,H264,/p037/R3/frames_timestamp.csv,/p037/R3/BVP.csv,4
37,/p037/R3/video_ZIP_MJPG.avi,R3,MJPG,/p037/R3/frames_timestamp.csv,/p037/R3/BVP.csv,4
37,/p037/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p037/R4/frames_timestamp.csv,/p037/R4/BVP.csv,4
37,/p037/R4/video_ZIP_H264.mp4,R4,H264,/p037/R4/frames_timestamp.csv,/p037/R4/BVP.csv,4
37,/p037/R4/video_ZIP_MJPG.avi,R4,MJPG,/p037/R4/frames_timestamp.csv,/p037/R4/BVP.csv,4
37,/p037/T1/video_ZIP_H264.mp4,T1,H264,/p037/T1/frames_timestamp.csv,/p037/T1/BVP.csv,4
37,/p037/T1/video_ZIP_MJPG.avi,T1,MJPG,/p037/T1/frames_timestamp.csv,/p037/T1/BVP.csv,4
37,/p037/T2/video_ZIP_H264.mp4,T2,H264,/p037/T2/frames_timestamp.csv,/p037/T2/BVP.csv,4
37,/p037/T2/video_ZIP_MJPG.avi,T2,MJPG,/p037/T2/frames_timestamp.csv,/p037/T2/BVP.csv,4
37,/p037/T3/video_ZIP_H264.mp4,T3,H264,/p037/T3/frames_timestamp.csv,/p037/T3/BVP.csv,4
37,/p037/T3/video_ZIP_MJPG.avi,T3,MJPG,/p037/T3/frames_timestamp.csv,/p037/T3/BVP.csv,4
38,/p038/E1/video_ZIP_H264.mp4,E1,H264,/p038/E1/frames_timestamp.csv,/p038/E1/BVP.csv,3
38,/p038/E1/video_ZIP_MJPG.avi,E1,MJPG,/p038/E1/frames_timestamp.csv,/p038/E1/BVP.csv,3
38,/p038/E2/video_ZIP_H264.mp4,E2,H264,/p038/E2/frames_timestamp.csv,/p038/E2/BVP.csv,3
38,/p038/E2/video_ZIP_MJPG.avi,E2,MJPG,/p038/E2/frames_timestamp.csv,/p038/E2/BVP.csv,3
38,/p038/E3/video_ZIP_H264.mp4,E3,H264,/p038/E3/frames_timestamp.csv,/p038/E3/BVP.csv,3
38,/p038/E3/video_ZIP_MJPG.avi,E3,MJPG,/p038/E3/frames_timestamp.csv,/p038/E3/BVP.csv,3
38,/p038/E4/video_ZIP_H264.mp4,E4,H264,/p038/E4/frames_timestamp.csv,/p038/E4/BVP.csv,3
38,/p038/E4/video_ZIP_MJPG.avi,E4,MJPG,/p038/E4/frames_timestamp.csv,/p038/E4/BVP.csv,3
38,/p038/E5/video_ZIP_H264.mp4,E5,H264,/p038/E5/frames_timestamp.csv,/p038/E5/BVP.csv,3
38,/p038/E5/video_ZIP_MJPG.avi,E5,MJPG,/p038/E5/frames_timestamp.csv,/p038/E5/BVP.csv,3
38,/p038/E6/video_ZIP_H264.mp4,E6,H264,/p038/E6/frames_timestamp.csv,/p038/E6/BVP.csv,3
38,/p038/E6/video_ZIP_MJPG.avi,E6,MJPG,/p038/E6/frames_timestamp.csv,/p038/E6/BVP.csv,3
38,/p038/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p038/R1/frames_timestamp.csv,/p038/R1/BVP.csv,3
38,/p038/R1/video_ZIP_H264.mp4,R1,H264,/p038/R1/frames_timestamp.csv,/p038/R1/BVP.csv,3
38,/p038/R1/video_ZIP_MJPG.avi,R1,MJPG,/p038/R1/frames_timestamp.csv,/p038/R1/BVP.csv,3
38,/p038/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p038/R2/frames_timestamp.csv,/p038/R2/BVP.csv,3
38,/p038/R2/video_ZIP_H264.mp4,R2,H264,/p038/R2/frames_timestamp.csv,/p038/R2/BVP.csv,3
38,/p038/R2/video_ZIP_MJPG.avi,R2,MJPG,/p038/R2/frames_timestamp.csv,/p038/R2/BVP.csv,3
38,/p038/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p038/R3/frames_timestamp.csv,/p038/R3/BVP.csv,3
38,/p038/R3/video_ZIP_H264.mp4,R3,H264,/p038/R3/frames_timestamp.csv,/p038/R3/BVP.csv,3
38,/p038/R3/video_ZIP_MJPG.avi,R3,MJPG,/p038/R3/frames_timestamp.csv,/p038/R3/BVP.csv,3
38,/p038/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p038/R4/frames_timestamp.csv,/p038/R4/BVP.csv,3
38,/p038/R4/video_ZIP_H264.mp4,R4,H264,/p038/R4/frames_timestamp.csv,/p038/R4/BVP.csv,3
38,/p038/R4/video_ZIP_MJPG.avi,R4,MJPG,/p038/R4/frames_timestamp.csv,/p038/R4/BVP.csv,3
38,/p038/T1/video_ZIP_H264.mp4,T1,H264,/p038/T1/frames_timestamp.csv,/p038/T1/BVP.csv,3
38,/p038/T1/video_ZIP_MJPG.avi,T1,MJPG,/p038/T1/frames_timestamp.csv,/p038/T1/BVP.csv,3
38,/p038/T2/video_ZIP_H264.mp4,T2,H264,/p038/T2/frames_timestamp.csv,/p038/T2/BVP.csv,3
38,/p038/T2/video_ZIP_MJPG.avi,T2,MJPG,/p038/T2/frames_timestamp.csv,/p038/T2/BVP.csv,3
38,/p038/T3/video_ZIP_H264.mp4,T3,H264,/p038/T3/frames_timestamp.csv,/p038/T3/BVP.csv,3
38,/p038/T3/video_ZIP_MJPG.avi,T3,MJPG,/p038/T3/frames_timestamp.csv,/p038/T3/BVP.csv,3
39,/p039_/E1/video_ZIP_H264.mp4,E1,H264,/p039_/E1/frames_timestamp.csv,/p039_/E1/BVP.csv,4
39,/p039_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p039_/E1/frames_timestamp.csv,/p039_/E1/BVP.csv,4
39,/p039_/E2/video_ZIP_H264.mp4,E2,H264,/p039_/E2/frames_timestamp.csv,/p039_/E2/BVP.csv,4
39,/p039_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p039_/E2/frames_timestamp.csv,/p039_/E2/BVP.csv,4
39,/p039_/E3/video_ZIP_H264.mp4,E3,H264,/p039_/E3/frames_timestamp.csv,/p039_/E3/BVP.csv,4
39,/p039_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p039_/E3/frames_timestamp.csv,/p039_/E3/BVP.csv,4
39,/p039_/E4/video_ZIP_H264.mp4,E4,H264,/p039_/E4/frames_timestamp.csv,/p039_/E4/BVP.csv,4
39,/p039_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p039_/E4/frames_timestamp.csv,/p039_/E4/BVP.csv,4
39,/p039_/E5/video_ZIP_H264.mp4,E5,H264,/p039_/E5/frames_timestamp.csv,/p039_/E5/BVP.csv,4
39,/p039_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p039_/E5/frames_timestamp.csv,/p039_/E5/BVP.csv,4
39,/p039_/E6/video_ZIP_H264.mp4,E6,H264,/p039_/E6/frames_timestamp.csv,/p039_/E6/BVP.csv,4
39,/p039_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p039_/E6/frames_timestamp.csv,/p039_/E6/BVP.csv,4
39,/p039_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p039_/R1/frames_timestamp.csv,/p039_/R1/BVP.csv,4
39,/p039_/R1/video_ZIP_H264.mp4,R1,H264,/p039_/R1/frames_timestamp.csv,/p039_/R1/BVP.csv,4
39,/p039_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p039_/R1/frames_timestamp.csv,/p039_/R1/BVP.csv,4
39,/p039_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p039_/R2/frames_timestamp.csv,/p039_/R2/BVP.csv,4
39,/p039_/R2/video_ZIP_H264.mp4,R2,H264,/p039_/R2/frames_timestamp.csv,/p039_/R2/BVP.csv,4
39,/p039_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p039_/R2/frames_timestamp.csv,/p039_/R2/BVP.csv,4
39,/p039_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p039_/R3/frames_timestamp.csv,/p039_/R3/BVP.csv,4
39,/p039_/R3/video_ZIP_H264.mp4,R3,H264,/p039_/R3/frames_timestamp.csv,/p039_/R3/BVP.csv,4
39,/p039_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p039_/R3/frames_timestamp.csv,/p039_/R3/BVP.csv,4
39,/p039_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p039_/R4/frames_timestamp.csv,/p039_/R4/BVP.csv,4
39,/p039_/R4/video_ZIP_H264.mp4,R4,H264,/p039_/R4/frames_timestamp.csv,/p039_/R4/BVP.csv,4
39,/p039_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p039_/R4/frames_timestamp.csv,/p039_/R4/BVP.csv,4
39,/p039_/T1/video_ZIP_H264.mp4,T1,H264,/p039_/T1/frames_timestamp.csv,/p039_/T1/BVP.csv,4
39,/p039_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p039_/T1/frames_timestamp.csv,/p039_/T1/BVP.csv,4
39,/p039_/T3/video_ZIP_H264.mp4,T3,H264,/p039_/T3/frames_timestamp.csv,/p039_/T3/BVP.csv,4
39,/p039_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p039_/T3/frames_timestamp.csv,/p039_/T3/BVP.csv,4
40,/p040/E1/video_ZIP_H264.mp4,E1,H264,/p040/E1/frames_timestamp.csv,/p040/E1/BVP.csv,3
40,/p040/E1/video_ZIP_MJPG.avi,E1,MJPG,/p040/E1/frames_timestamp.csv,/p040/E1/BVP.csv,3
40,/p040/E2/video_ZIP_H264.mp4,E2,H264,/p040/E2/frames_timestamp.csv,/p040/E2/BVP.csv,3
40,/p040/E2/video_ZIP_MJPG.avi,E2,MJPG,/p040/E2/frames_timestamp.csv,/p040/E2/BVP.csv,3
40,/p040/E3/video_ZIP_H264.mp4,E3,H264,/p040/E3/frames_timestamp.csv,/p040/E3/BVP.csv,3
40,/p040/E3/video_ZIP_MJPG.avi,E3,MJPG,/p040/E3/frames_timestamp.csv,/p040/E3/BVP.csv,3
40,/p040/E4/video_ZIP_H264.mp4,E4,H264,/p040/E4/frames_timestamp.csv,/p040/E4/BVP.csv,3
40,/p040/E4/video_ZIP_MJPG.avi,E4,MJPG,/p040/E4/frames_timestamp.csv,/p040/E4/BVP.csv,3
40,/p040/E5/video_ZIP_H264.mp4,E5,H264,/p040/E5/frames_timestamp.csv,/p040/E5/BVP.csv,3
40,/p040/E5/video_ZIP_MJPG.avi,E5,MJPG,/p040/E5/frames_timestamp.csv,/p040/E5/BVP.csv,3
40,/p040/E6/video_ZIP_H264.mp4,E6,H264,/p040/E6/frames_timestamp.csv,/p040/E6/BVP.csv,3
40,/p040/E6/video_ZIP_MJPG.avi,E6,MJPG,/p040/E6/frames_timestamp.csv,/p040/E6/BVP.csv,3
40,/p040/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p040/R1/frames_timestamp.csv,/p040/R1/BVP.csv,3
40,/p040/R1/video_ZIP_H264.mp4,R1,H264,/p040/R1/frames_timestamp.csv,/p040/R1/BVP.csv,3
40,/p040/R1/video_ZIP_MJPG.avi,R1,MJPG,/p040/R1/frames_timestamp.csv,/p040/R1/BVP.csv,3
40,/p040/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p040/R2/frames_timestamp.csv,/p040/R2/BVP.csv,3
40,/p040/R2/video_ZIP_H264.mp4,R2,H264,/p040/R2/frames_timestamp.csv,/p040/R2/BVP.csv,3
40,/p040/R2/video_ZIP_MJPG.avi,R2,MJPG,/p040/R2/frames_timestamp.csv,/p040/R2/BVP.csv,3
40,/p040/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p040/R3/frames_timestamp.csv,/p040/R3/BVP.csv,3
40,/p040/R3/video_ZIP_H264.mp4,R3,H264,/p040/R3/frames_timestamp.csv,/p040/R3/BVP.csv,3
40,/p040/R3/video_ZIP_MJPG.avi,R3,MJPG,/p040/R3/frames_timestamp.csv,/p040/R3/BVP.csv,3
40,/p040/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p040/R4/frames_timestamp.csv,/p040/R4/BVP.csv,3
40,/p040/R4/video_ZIP_H264.mp4,R4,H264,/p040/R4/frames_timestamp.csv,/p040/R4/BVP.csv,3
40,/p040/R4/video_ZIP_MJPG.avi,R4,MJPG,/p040/R4/frames_timestamp.csv,/p040/R4/BVP.csv,3
40,/p040/T1/video_ZIP_H264.mp4,T1,H264,/p040/T1/frames_timestamp.csv,/p040/T1/BVP.csv,3
40,/p040/T1/video_ZIP_MJPG.avi,T1,MJPG,/p040/T1/frames_timestamp.csv,/p040/T1/BVP.csv,3
40,/p040/T2/video_ZIP_H264.mp4,T2,H264,/p040/T2/frames_timestamp.csv,/p040/T2/BVP.csv,3
40,/p040/T2/video_ZIP_MJPG.avi,T2,MJPG,/p040/T2/frames_timestamp.csv,/p040/T2/BVP.csv,3
40,/p040/T3/video_ZIP_H264.mp4,T3,H264,/p040/T3/frames_timestamp.csv,/p040/T3/BVP.csv,3
40,/p040/T3/video_ZIP_MJPG.avi,T3,MJPG,/p040/T3/frames_timestamp.csv,/p040/T3/BVP.csv,3
41,/p041/E1/video_ZIP_H264.mp4,E1,H264,/p041/E1/frames_timestamp.csv,/p041/E1/BVP.csv,4
41,/p041/E1/video_ZIP_MJPG.avi,E1,MJPG,/p041/E1/frames_timestamp.csv,/p041/E1/BVP.csv,4
41,/p041/E2/video_ZIP_H264.mp4,E2,H264,/p041/E2/frames_timestamp.csv,/p041/E2/BVP.csv,4
41,/p041/E2/video_ZIP_MJPG.avi,E2,MJPG,/p041/E2/frames_timestamp.csv,/p041/E2/BVP.csv,4
41,/p041/E3/video_ZIP_H264.mp4,E3,H264,/p041/E3/frames_timestamp.csv,/p041/E3/BVP.csv,4
41,/p041/E3/video_ZIP_MJPG.avi,E3,MJPG,/p041/E3/frames_timestamp.csv,/p041/E3/BVP.csv,4
41,/p041/E4/video_ZIP_H264.mp4,E4,H264,/p041/E4/frames_timestamp.csv,/p041/E4/BVP.csv,4
41,/p041/E4/video_ZIP_MJPG.avi,E4,MJPG,/p041/E4/frames_timestamp.csv,/p041/E4/BVP.csv,4
41,/p041/E5/video_ZIP_H264.mp4,E5,H264,/p041/E5/frames_timestamp.csv,/p041/E5/BVP.csv,4
41,/p041/E5/video_ZIP_MJPG.avi,E5,MJPG,/p041/E5/frames_timestamp.csv,/p041/E5/BVP.csv,4
41,/p041/E6/video_ZIP_H264.mp4,E6,H264,/p041/E6/frames_timestamp.csv,/p041/E6/BVP.csv,4
41,/p041/E6/video_ZIP_MJPG.avi,E6,MJPG,/p041/E6/frames_timestamp.csv,/p041/E6/BVP.csv,4
41,/p041/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p041/R1/frames_timestamp.csv,/p041/R1/BVP.csv,4
41,/p041/R1/video_ZIP_H264.mp4,R1,H264,/p041/R1/frames_timestamp.csv,/p041/R1/BVP.csv,4
41,/p041/R1/video_ZIP_MJPG.avi,R1,MJPG,/p041/R1/frames_timestamp.csv,/p041/R1/BVP.csv,4
41,/p041/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p041/R2/frames_timestamp.csv,/p041/R2/BVP.csv,4
41,/p041/R2/video_ZIP_H264.mp4,R2,H264,/p041/R2/frames_timestamp.csv,/p041/R2/BVP.csv,4
41,/p041/R2/video_ZIP_MJPG.avi,R2,MJPG,/p041/R2/frames_timestamp.csv,/p041/R2/BVP.csv,4
41,/p041/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p041/R3/frames_timestamp.csv,/p041/R3/BVP.csv,4
41,/p041/R3/video_ZIP_H264.mp4,R3,H264,/p041/R3/frames_timestamp.csv,/p041/R3/BVP.csv,4
41,/p041/R3/video_ZIP_MJPG.avi,R3,MJPG,/p041/R3/frames_timestamp.csv,/p041/R3/BVP.csv,4
41,/p041/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p041/R4/frames_timestamp.csv,/p041/R4/BVP.csv,4
41,/p041/R4/video_ZIP_H264.mp4,R4,H264,/p041/R4/frames_timestamp.csv,/p041/R4/BVP.csv,4
41,/p041/R4/video_ZIP_MJPG.avi,R4,MJPG,/p041/R4/frames_timestamp.csv,/p041/R4/BVP.csv,4
41,/p041/T1/video_ZIP_H264.mp4,T1,H264,/p041/T1/frames_timestamp.csv,/p041/T1/BVP.csv,4
41,/p041/T1/video_ZIP_MJPG.avi,T1,MJPG,/p041/T1/frames_timestamp.csv,/p041/T1/BVP.csv,4
41,/p041/T2/video_ZIP_H264.mp4,T2,H264,/p041/T2/frames_timestamp.csv,/p041/T2/BVP.csv,4
41,/p041/T2/video_ZIP_MJPG.avi,T2,MJPG,/p041/T2/frames_timestamp.csv,/p041/T2/BVP.csv,4
41,/p041/T3/video_ZIP_H264.mp4,T3,H264,/p041/T3/frames_timestamp.csv,/p041/T3/BVP.csv,4
41,/p041/T3/video_ZIP_MJPG.avi,T3,MJPG,/p041/T3/frames_timestamp.csv,/p041/T3/BVP.csv,4
42,/p042/E1/video_ZIP_H264.mp4,E1,H264,/p042/E1/frames_timestamp.csv,/p042/E1/BVP.csv,3
42,/p042/E1/video_ZIP_MJPG.avi,E1,MJPG,/p042/E1/frames_timestamp.csv,/p042/E1/BVP.csv,3
42,/p042/E2/video_ZIP_H264.mp4,E2,H264,/p042/E2/frames_timestamp.csv,/p042/E2/BVP.csv,3
42,/p042/E2/video_ZIP_MJPG.avi,E2,MJPG,/p042/E2/frames_timestamp.csv,/p042/E2/BVP.csv,3
42,/p042/E3/video_ZIP_H264.mp4,E3,H264,/p042/E3/frames_timestamp.csv,/p042/E3/BVP.csv,3
42,/p042/E3/video_ZIP_MJPG.avi,E3,MJPG,/p042/E3/frames_timestamp.csv,/p042/E3/BVP.csv,3
42,/p042/E4/video_ZIP_H264.mp4,E4,H264,/p042/E4/frames_timestamp.csv,/p042/E4/BVP.csv,3
42,/p042/E4/video_ZIP_MJPG.avi,E4,MJPG,/p042/E4/frames_timestamp.csv,/p042/E4/BVP.csv,3
42,/p042/E5/video_ZIP_H264.mp4,E5,H264,/p042/E5/frames_timestamp.csv,/p042/E5/BVP.csv,3
42,/p042/E5/video_ZIP_MJPG.avi,E5,MJPG,/p042/E5/frames_timestamp.csv,/p042/E5/BVP.csv,3
42,/p042/E6/video_ZIP_H264.mp4,E6,H264,/p042/E6/frames_timestamp.csv,/p042/E6/BVP.csv,3
42,/p042/E6/video_ZIP_MJPG.avi,E6,MJPG,/p042/E6/frames_timestamp.csv,/p042/E6/BVP.csv,3
42,/p042/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p042/R1/frames_timestamp.csv,/p042/R1/BVP.csv,3
42,/p042/R1/video_ZIP_H264.mp4,R1,H264,/p042/R1/frames_timestamp.csv,/p042/R1/BVP.csv,3
42,/p042/R1/video_ZIP_MJPG.avi,R1,MJPG,/p042/R1/frames_timestamp.csv,/p042/R1/BVP.csv,3
42,/p042/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p042/R2/frames_timestamp.csv,/p042/R2/BVP.csv,3
42,/p042/R2/video_ZIP_H264.mp4,R2,H264,/p042/R2/frames_timestamp.csv,/p042/R2/BVP.csv,3
42,/p042/R2/video_ZIP_MJPG.avi,R2,MJPG,/p042/R2/frames_timestamp.csv,/p042/R2/BVP.csv,3
42,/p042/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p042/R3/frames_timestamp.csv,/p042/R3/BVP.csv,3
42,/p042/R3/video_ZIP_H264.mp4,R3,H264,/p042/R3/frames_timestamp.csv,/p042/R3/BVP.csv,3
42,/p042/R3/video_ZIP_MJPG.avi,R3,MJPG,/p042/R3/frames_timestamp.csv,/p042/R3/BVP.csv,3
42,/p042/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p042/R4/frames_timestamp.csv,/p042/R4/BVP.csv,3
42,/p042/R4/video_ZIP_H264.mp4,R4,H264,/p042/R4/frames_timestamp.csv,/p042/R4/BVP.csv,3
42,/p042/R4/video_ZIP_MJPG.avi,R4,MJPG,/p042/R4/frames_timestamp.csv,/p042/R4/BVP.csv,3
42,/p042/T1/video_ZIP_H264.mp4,T1,H264,/p042/T1/frames_timestamp.csv,/p042/T1/BVP.csv,3
42,/p042/T1/video_ZIP_MJPG.avi,T1,MJPG,/p042/T1/frames_timestamp.csv,/p042/T1/BVP.csv,3
42,/p042/T2/video_ZIP_H264.mp4,T2,H264,/p042/T2/frames_timestamp.csv,/p042/T2/BVP.csv,3
42,/p042/T2/video_ZIP_MJPG.avi,T2,MJPG,/p042/T2/frames_timestamp.csv,/p042/T2/BVP.csv,3
42,/p042/T3/video_ZIP_H264.mp4,T3,H264,/p042/T3/frames_timestamp.csv,/p042/T3/BVP.csv,3
42,/p042/T3/video_ZIP_MJPG.avi,T3,MJPG,/p042/T3/frames_timestamp.csv,/p042/T3/BVP.csv,3
43,/p043/E1/video_ZIP_H264.mp4,E1,H264,/p043/E1/frames_timestamp.csv,/p043/E1/BVP.csv,2
43,/p043/E1/video_ZIP_MJPG.avi,E1,MJPG,/p043/E1/frames_timestamp.csv,/p043/E1/BVP.csv,2
43,/p043/E2/video_ZIP_H264.mp4,E2,H264,/p043/E2/frames_timestamp.csv,/p043/E2/BVP.csv,2
43,/p043/E2/video_ZIP_MJPG.avi,E2,MJPG,/p043/E2/frames_timestamp.csv,/p043/E2/BVP.csv,2
43,/p043/E3/video_ZIP_H264.mp4,E3,H264,/p043/E3/frames_timestamp.csv,/p043/E3/BVP.csv,2
43,/p043/E3/video_ZIP_MJPG.avi,E3,MJPG,/p043/E3/frames_timestamp.csv,/p043/E3/BVP.csv,2
43,/p043/E4/video_ZIP_H264.mp4,E4,H264,/p043/E4/frames_timestamp.csv,/p043/E4/BVP.csv,2
43,/p043/E4/video_ZIP_MJPG.avi,E4,MJPG,/p043/E4/frames_timestamp.csv,/p043/E4/BVP.csv,2
43,/p043/E5/video_ZIP_H264.mp4,E5,H264,/p043/E5/frames_timestamp.csv,/p043/E5/BVP.csv,2
43,/p043/E5/video_ZIP_MJPG.avi,E5,MJPG,/p043/E5/frames_timestamp.csv,/p043/E5/BVP.csv,2
43,/p043/E6/video_ZIP_H264.mp4,E6,H264,/p043/E6/frames_timestamp.csv,/p043/E6/BVP.csv,2
43,/p043/E6/video_ZIP_MJPG.avi,E6,MJPG,/p043/E6/frames_timestamp.csv,/p043/E6/BVP.csv,2
43,/p043/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p043/R1/frames_timestamp.csv,/p043/R1/BVP.csv,2
43,/p043/R1/video_ZIP_H264.mp4,R1,H264,/p043/R1/frames_timestamp.csv,/p043/R1/BVP.csv,2
43,/p043/R1/video_ZIP_MJPG.avi,R1,MJPG,/p043/R1/frames_timestamp.csv,/p043/R1/BVP.csv,2
43,/p043/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p043/R2/frames_timestamp.csv,/p043/R2/BVP.csv,2
43,/p043/R2/video_ZIP_H264.mp4,R2,H264,/p043/R2/frames_timestamp.csv,/p043/R2/BVP.csv,2
43,/p043/R2/video_ZIP_MJPG.avi,R2,MJPG,/p043/R2/frames_timestamp.csv,/p043/R2/BVP.csv,2
43,/p043/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p043/R3/frames_timestamp.csv,/p043/R3/BVP.csv,2
43,/p043/R3/video_ZIP_H264.mp4,R3,H264,/p043/R3/frames_timestamp.csv,/p043/R3/BVP.csv,2
43,/p043/R3/video_ZIP_MJPG.avi,R3,MJPG,/p043/R3/frames_timestamp.csv,/p043/R3/BVP.csv,2
43,/p043/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p043/R4/frames_timestamp.csv,/p043/R4/BVP.csv,2
43,/p043/R4/video_ZIP_H264.mp4,R4,H264,/p043/R4/frames_timestamp.csv,/p043/R4/BVP.csv,2
43,/p043/R4/video_ZIP_MJPG.avi,R4,MJPG,/p043/R4/frames_timestamp.csv,/p043/R4/BVP.csv,2
